sentence,label
Can you show me all my pending leave requests?,2041
List out the leave applications that are still pending for me.,2041
Please provide information on my pending leave requests.,2041
I'd like to know which of my leave applications are pending. Can you check?,2041
Show me the status of my pending leave requests.,2041
Which of my leave applications are currently in a pending status?,2041
Is there a way to find out if any of my leave applications are still pending?,2041
Can you inform me about my leave requests that are awaiting confirmation?,2041
Where can I find details regarding the status of my pending leave requests?,2041
How many pending leaves now?,2041
What is the current count of pending leave requests?,2041
Can you provide the current tally of pending leave requests?,2041
What is the number of pending leave requests at the moment?,2041
Can you inform me about the pending leave requests in the system?,2041
What is the current status of pending leave applications?,2041
How many leave requests are currently in a pending state?,2041
Can you share details about the current count of pending leave?,2041
Can you provide information on the pending leave applications?,2041
What is the present count of leave requests in a pending status?,2041
Can you inform me about the number of pending leave requests in the system?,2041
How many leave requests are currently in a pending state for processing?,2041
Can you share details about the pending leave applications in the system?,2041
What is the present status of pending leave requests in the system?,2041
I have how many pending leaves now?,2041
How many leaves in pending now?,2041
May I know my approved applied leave?,2042
Could you please provide me with a list of my approved applied leave?,2042
I'm curious about the status of my leave requests. Can you tell me which ones have been approved?,2042
Is there a way to check the dates of my leave that have been approved by the company?,2042
"Can you help me find out if my applied leave has been approved and, if so, what are the dates for it?",2042
